company_name,term_months,before_id,after_id,lineage_key,method_version,energy_component_type,phase_index,vat_basis,before_last_observed,after_first_observed,status,both_rows_numerically_compatible
Vaasan Sähkö Myynti Oy,12,3129,3131,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3131,3133,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3133,3135,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-history-v2,energy_night,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3725,4496,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-v2,energy_day,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4496,5670,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-v2,energy_day,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,5670,7133,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-v2,energy_day,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3726,4497,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-v2,energy_night,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4497,5671,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-v2,energy_night,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,5671,7135,48d8b3c62003517ce6bf5c80cfee79130fd8666b24657652db9354d35537a795,retail-premium-v2,energy_night,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2111,2112,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2112,2113,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2113,2114,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-05-03,2026-05-04,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2114,2115,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2115,2116,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2116,2117,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-05-18,2026-05-19,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2117,2119,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2119,2121,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2121,2123,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2123,2124,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2124,2125,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2125,2126,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-history-v2,energy_general,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3222,4570,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4570,5711,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-v2,energy_general,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,5711,7216,50a294cfec55db37d1dce672c7a5857c93cab674cfbceb7b50f821e5796db13d,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,1997,1999,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,1999,2001,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2001,2003,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-05-03,2026-05-04,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2003,2005,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2005,2007,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2007,2010,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2010,2014,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2014,2018,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-06-22,2026-06-23,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2018,2022,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2022,2025,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2025,2027,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2027,2029,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_day,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,1998,2000,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2000,2002,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2002,2004,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-05-03,2026-05-04,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2004,2006,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2006,2008,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2008,2012,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2012,2016,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2016,2020,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-06-22,2026-06-23,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,12,2020,2024,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2024,2026,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2026,2028,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,2028,2030,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-history-v2,energy_night,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3195,4550,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_day,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4550,5661,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_day,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,5661,7248,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_day,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,3196,4551,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_night,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4551,5662,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_night,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,5662,7250,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_night,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4222,4552,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_day,1,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,12,4223,4553,c2b47c0f3d0a5bec6fb14dcbb8429ec4288d978cb2ba23c6617c5c8b6dccb36e,retail-premium-v2,energy_night,1,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2039,2040,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2040,2041,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2041,2042,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2042,2043,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2043,2044,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2044,2045,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2045,2046,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2046,2047,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2047,2048,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2048,2049,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-history-v2,energy_general,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,3200,4505,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,4505,5640,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-v2,energy_general,0,unknown,2026-08-18,2026-08-19,signature_change_without_energy_fee_change,False
Vaasan Sähkö Myynti Oy,24,3201,5641,203c6f44f8358e54bedfd7763a66c951f849d46834bb62dc6d0d0e00c937e396,retail-premium-v2,energy_general,1,unknown,2026-07-27,2026-08-19,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2228,2230,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2230,2232,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2232,2234,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2234,2236,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2236,2238,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2238,2240,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2240,2242,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2242,2244,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2244,2246,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2246,2248,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_day,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2229,2231,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-04-22,2026-04-23,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2231,2233,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-04-29,2026-04-30,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2233,2235,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-05-05,2026-05-06,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2235,2237,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-05-12,2026-05-13,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2237,2239,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-06-03,2026-06-04,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2239,2241,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-06-17,2026-06-18,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2241,2243,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-06-24,2026-06-25,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2243,2245,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-07-01,2026-07-02,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2245,2247,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-07-08,2026-07-09,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,2247,2249,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-history-v2,energy_night,0,unknown,2026-07-15,2026-07-16,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,3277,4615,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-v2,energy_day,0,unknown,2026-08-01,2026-08-03,dated_energy_or_fee_change_component_pair,False
Vaasan Sähkö Myynti Oy,24,4615,5712,3327661af3289aacf546522aaaa32d17e756372f28fafc75abb27166a5c675c1,retail-premium-v2,energy_day,0,unknown,2026-08-18,2026-08-19,signature_change_without_energy_fee_change,False
