panel,supplier,term,basis,series,horizon_days,start_dates_with_target_in_study,exact_pairs,unchanged_endpoints,changed_endpoints,complete_daily_windows,no_observed_change_complete,observed_change_complete,returned_to_start_complete
same_id,Cheap Energy Finland Oy,24,observed_seller_data,astury-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,14,5,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,astury-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,30,5,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,astury-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,45,5,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,astury-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,60,5,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,astury-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,90,0,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,cjnnmf-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,7,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,cjnnmf-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,14,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,cjnnmf-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,30,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,cjnnmf-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,45,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,cjnnmf-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,60,0,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,cjnnmf-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,90,0,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,e85fwa-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,7,11,4,4,0,4,4,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,e85fwa-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,14,11,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,e85fwa-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,30,11,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,e85fwa-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,45,11,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,e85fwa-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,60,11,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,e85fwa-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,90,0,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,o0st2m-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,7,28,21,21,0,21,21,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,o0st2m-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,14,28,14,14,0,14,14,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,o0st2m-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,30,28,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,o0st2m-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,45,28,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,o0st2m-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,60,28,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,o0st2m-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,90,28,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,p8htux-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,7,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,p8htux-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,14,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,p8htux-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,30,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,p8htux-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,45,6,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,p8htux-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,60,1,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,p8htux-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,90,0,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,rqdlzd-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,7,2,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,rqdlzd-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,14,2,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,rqdlzd-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,30,2,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,rqdlzd-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,45,2,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,rqdlzd-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,60,2,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,rqdlzd-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,90,2,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,yjo87g-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,7,20,13,13,0,13,13,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,yjo87g-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,14,20,6,6,0,6,6,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,yjo87g-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,30,20,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,yjo87g-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,45,20,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,yjo87g-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,60,20,0,0,0,0,0,0,0
same_id,Cheap Energy Finland Oy,24,observed_seller_data,yjo87g-cheap-energy-finland-oy-cheap-maaraaikainen-24-kk-0-kuukausimaksu-ensimmaiset-4-kk,90,6,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,canonical_calculation,n3dcim-fortum-markets-oy-fortum-takuu-24-kk,7,42,42,42,0,42,42,0,0
same_id,Fortum Markets Oy,24,canonical_calculation,n3dcim-fortum-markets-oy-fortum-takuu-24-kk,14,35,35,35,0,35,35,0,0
same_id,Fortum Markets Oy,24,canonical_calculation,n3dcim-fortum-markets-oy-fortum-takuu-24-kk,30,19,19,19,0,19,19,0,0
same_id,Fortum Markets Oy,24,canonical_calculation,n3dcim-fortum-markets-oy-fortum-takuu-24-kk,45,4,4,4,0,4,4,0,0
same_id,Fortum Markets Oy,24,canonical_calculation,n3dcim-fortum-markets-oy-fortum-takuu-24-kk,60,0,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,canonical_calculation,n3dcim-fortum-markets-oy-fortum-takuu-24-kk,90,0,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9d47d7-fortum-markets-oy-fortum-takuu-24-kk,7,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9d47d7-fortum-markets-oy-fortum-takuu-24-kk,14,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9d47d7-fortum-markets-oy-fortum-takuu-24-kk,30,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9d47d7-fortum-markets-oy-fortum-takuu-24-kk,45,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9d47d7-fortum-markets-oy-fortum-takuu-24-kk,60,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9d47d7-fortum-markets-oy-fortum-takuu-24-kk,90,0,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9pb5h7-fortum-markets-oy-fortum-takuu-24-kk,7,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9pb5h7-fortum-markets-oy-fortum-takuu-24-kk,14,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9pb5h7-fortum-markets-oy-fortum-takuu-24-kk,30,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9pb5h7-fortum-markets-oy-fortum-takuu-24-kk,45,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9pb5h7-fortum-markets-oy-fortum-takuu-24-kk,60,3,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,9pb5h7-fortum-markets-oy-fortum-takuu-24-kk,90,0,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,cy3svg-fortum-markets-oy-fortum-takuu-24-kk,7,31,24,24,0,24,24,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,cy3svg-fortum-markets-oy-fortum-takuu-24-kk,14,31,17,17,0,17,17,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,cy3svg-fortum-markets-oy-fortum-takuu-24-kk,30,31,1,1,0,1,1,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,cy3svg-fortum-markets-oy-fortum-takuu-24-kk,45,31,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,cy3svg-fortum-markets-oy-fortum-takuu-24-kk,60,24,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,cy3svg-fortum-markets-oy-fortum-takuu-24-kk,90,0,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,pkrtvp-fortum-markets-oy-fortum-takuu-24-kk,7,4,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,pkrtvp-fortum-markets-oy-fortum-takuu-24-kk,14,4,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,pkrtvp-fortum-markets-oy-fortum-takuu-24-kk,30,4,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,pkrtvp-fortum-markets-oy-fortum-takuu-24-kk,45,4,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,pkrtvp-fortum-markets-oy-fortum-takuu-24-kk,60,4,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,pkrtvp-fortum-markets-oy-fortum-takuu-24-kk,90,4,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,s6xxpq-fortum-markets-oy-fortum-takuu-24-kk,7,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,s6xxpq-fortum-markets-oy-fortum-takuu-24-kk,14,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,s6xxpq-fortum-markets-oy-fortum-takuu-24-kk,30,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,s6xxpq-fortum-markets-oy-fortum-takuu-24-kk,45,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,s6xxpq-fortum-markets-oy-fortum-takuu-24-kk,60,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,s6xxpq-fortum-markets-oy-fortum-takuu-24-kk,90,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,sc1qlj-fortum-markets-oy-fortum-takuu-24-kk,7,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,sc1qlj-fortum-markets-oy-fortum-takuu-24-kk,14,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,sc1qlj-fortum-markets-oy-fortum-takuu-24-kk,30,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,sc1qlj-fortum-markets-oy-fortum-takuu-24-kk,45,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,sc1qlj-fortum-markets-oy-fortum-takuu-24-kk,60,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,sc1qlj-fortum-markets-oy-fortum-takuu-24-kk,90,1,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,wwwvyt-fortum-markets-oy-fortum-takuu-24-kk,7,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,wwwvyt-fortum-markets-oy-fortum-takuu-24-kk,14,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,wwwvyt-fortum-markets-oy-fortum-takuu-24-kk,30,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,wwwvyt-fortum-markets-oy-fortum-takuu-24-kk,45,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,wwwvyt-fortum-markets-oy-fortum-takuu-24-kk,60,7,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,wwwvyt-fortum-markets-oy-fortum-takuu-24-kk,90,0,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,zxt8y9-fortum-markets-oy-fortum-takuu-24-kk,7,5,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,zxt8y9-fortum-markets-oy-fortum-takuu-24-kk,14,5,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,zxt8y9-fortum-markets-oy-fortum-takuu-24-kk,30,5,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,zxt8y9-fortum-markets-oy-fortum-takuu-24-kk,45,5,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,zxt8y9-fortum-markets-oy-fortum-takuu-24-kk,60,0,0,0,0,0,0,0,0
same_id,Fortum Markets Oy,24,observed_seller_data,zxt8y9-fortum-markets-oy-fortum-takuu-24-kk,90,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,canonical_calculation,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,7,1,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,canonical_calculation,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,14,1,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,canonical_calculation,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,30,1,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,canonical_calculation,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,45,1,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,canonical_calculation,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,60,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,canonical_calculation,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,90,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,4xrqlw-hehku-energia-oy-hehku-kiintea-6-kk,7,21,14,14,0,14,14,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,4xrqlw-hehku-energia-oy-hehku-kiintea-6-kk,14,21,7,7,0,7,7,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,4xrqlw-hehku-energia-oy-hehku-kiintea-6-kk,30,21,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,4xrqlw-hehku-energia-oy-hehku-kiintea-6-kk,45,21,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,4xrqlw-hehku-energia-oy-hehku-kiintea-6-kk,60,21,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,4xrqlw-hehku-energia-oy-hehku-kiintea-6-kk,90,21,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,6m68xc-hehku-energia-oy-hehku-kiintea-6-kk,7,9,2,2,0,2,2,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,6m68xc-hehku-energia-oy-hehku-kiintea-6-kk,14,9,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,6m68xc-hehku-energia-oy-hehku-kiintea-6-kk,30,9,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,6m68xc-hehku-energia-oy-hehku-kiintea-6-kk,45,9,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,6m68xc-hehku-energia-oy-hehku-kiintea-6-kk,60,9,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,6m68xc-hehku-energia-oy-hehku-kiintea-6-kk,90,9,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,bkilfp-hehku-energia-oy-hehku-kiintea-6-kk,7,27,20,20,0,20,20,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,bkilfp-hehku-energia-oy-hehku-kiintea-6-kk,14,27,13,13,0,13,13,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,bkilfp-hehku-energia-oy-hehku-kiintea-6-kk,30,27,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,bkilfp-hehku-energia-oy-hehku-kiintea-6-kk,45,27,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,bkilfp-hehku-energia-oy-hehku-kiintea-6-kk,60,27,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,bkilfp-hehku-energia-oy-hehku-kiintea-6-kk,90,27,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,cnbsaj-hehku-energia-oy-hehku-kiintea-6-kk,7,31,24,24,0,24,24,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,cnbsaj-hehku-energia-oy-hehku-kiintea-6-kk,14,31,17,17,0,17,17,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,cnbsaj-hehku-energia-oy-hehku-kiintea-6-kk,30,31,1,1,0,1,1,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,cnbsaj-hehku-energia-oy-hehku-kiintea-6-kk,45,31,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,cnbsaj-hehku-energia-oy-hehku-kiintea-6-kk,60,31,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,cnbsaj-hehku-energia-oy-hehku-kiintea-6-kk,90,6,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,izszo3-hehku-energia-oy-hehku-kiintea-6-kk,7,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,izszo3-hehku-energia-oy-hehku-kiintea-6-kk,14,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,izszo3-hehku-energia-oy-hehku-kiintea-6-kk,30,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,izszo3-hehku-energia-oy-hehku-kiintea-6-kk,45,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,izszo3-hehku-energia-oy-hehku-kiintea-6-kk,60,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,izszo3-hehku-energia-oy-hehku-kiintea-6-kk,90,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,7,10,3,0,3,3,0,3,0
same_id,Hehku Energia Oy,6,observed_seller_data,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,14,10,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,30,10,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,45,10,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,60,1,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,lecan2-hehku-energia-oy-hehku-kiintea-6-kk,90,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,vvklfh-hehku-energia-oy-hehku-kiintea-6-kk,7,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,vvklfh-hehku-energia-oy-hehku-kiintea-6-kk,14,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,vvklfh-hehku-energia-oy-hehku-kiintea-6-kk,30,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,vvklfh-hehku-energia-oy-hehku-kiintea-6-kk,45,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,vvklfh-hehku-energia-oy-hehku-kiintea-6-kk,60,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,6,observed_seller_data,vvklfh-hehku-energia-oy-hehku-kiintea-6-kk,90,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,3nznl3-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,7,26,26,26,0,26,26,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,3nznl3-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,14,19,19,19,0,19,19,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,3nznl3-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,30,3,3,3,0,3,3,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,3nznl3-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,45,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,3nznl3-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,60,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,3nznl3-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,90,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,5s5r2e-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,7,7,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,5s5r2e-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,14,7,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,5s5r2e-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,30,7,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,5s5r2e-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,45,4,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,5s5r2e-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,60,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,5s5r2e-hehku-energia-oy-hehku-hiilivapaa-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,90,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,dar1ov-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,7,9,2,2,0,2,2,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,dar1ov-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,14,9,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,dar1ov-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,30,3,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,dar1ov-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,45,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,dar1ov-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,60,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,dar1ov-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,90,0,0,0,0,0,0,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,e4auec-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,7,10,10,10,0,10,10,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,e4auec-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,14,3,3,3,0,3,3,0,0
same_id,Hehku Energia Oy,12,canonical_calculation,e4auec-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,30,0,0,0,0,0,0,0,0
