date,term,price,trade,basket,missing,strip
2026-04-12,24,6.228571867305062,2026-04-10,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":39.38},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":31.2},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":29.62},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":50.89},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":52.2},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":62.9},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.96},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.96},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.43},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.43},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.43},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.94},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.94},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.94},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.93},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.93},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.93},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.35},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.35},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.35},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":43.01}]"
2026-04-13,6,5.571442907608695,2026-04-10,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":39.38},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":31.2},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":29.62},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":50.89},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":52.2},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":62.9}]"
2026-04-13,12,6.91596116438356,2026-04-10,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":39.38},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":31.2},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":29.62},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":50.89},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":52.2},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":62.9},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.96},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.96},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.43}]"
2026-04-13,24,6.228571867305062,2026-04-10,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":39.38},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":31.2},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":29.62},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":50.89},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":52.2},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":62.9},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.96},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.96},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.88},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.43},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.43},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.43},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.94},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.94},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.94},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.93},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.93},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.93},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.35},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.35},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.35},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":43.01}]"
2026-04-14,6,5.563196739130435,2026-04-13,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.74},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":31.27},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":30.0},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":50.01},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":52.75},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":65.05}]"
2026-04-14,12,6.929934643835615,2026-04-13,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.74},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":31.27},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":30.0},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":50.01},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":52.75},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":65.05},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":66.19},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":66.19},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":78.25},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":78.25},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":78.25},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.61}]"
2026-04-14,24,6.23801269493844,2026-04-13,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.74},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":31.27},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":30.0},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":50.01},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":52.75},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":65.05},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":66.19},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":66.19},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":78.25},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":78.25},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":78.25},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.61},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.61},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.61},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.89},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.89},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.89},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.47},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.47},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.47},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.04},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.04},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.04},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":42.56}]"
2026-04-15,6,5.412678586956522,2026-04-14,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.98},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":29.89},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":28.57},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":49.09},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":50.68},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":63.38}]"
2026-04-15,12,6.809994465753424,2026-04-14,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.98},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":29.89},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":28.57},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":49.09},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":50.68},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":63.38},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.24},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.24},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.55},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.55},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.55},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.37}]"
2026-04-15,24,6.177379541723666,2026-04-14,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.98},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":29.89},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":28.57},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":49.09},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":50.68},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":63.38},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.24},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":65.24},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.55},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.55},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":77.55},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.37},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.37},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.37},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.83},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.83},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.83},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.58},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.58},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.58},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.04},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.04},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":65.04},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":42.75}]"
2026-04-16,6,5.3783638858695655,2026-04-15,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.24},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":29.82},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":28.82},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.75},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":50.22},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":63.1}]"
2026-04-16,12,6.761455191780822,2026-04-15,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.24},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":29.82},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":28.82},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.75},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":50.22},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":63.1},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":64.98},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":64.98},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":76.76},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":76.76},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":76.76},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.24}]"
2026-04-16,24,6.144708337893295,2026-04-15,2026-05-01,,"[{""month"":""2026-05-01"",""days"":31,""type"":""month"",""maturity"":""202605"",""settlement"":36.24},{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":29.82},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":28.82},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.75},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":50.22},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":63.1},{""month"":""2026-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202610"",""settlement"":64.98},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":64.98},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":76.76},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":76.76},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":76.76},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.24},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.24},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":30.24},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.72},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.72},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":33.72},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.42},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.42},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":43.42},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":64.88},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":64.88},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":64.88},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":42.69}]"
