panel,company,term,basis,lag,screened,cohort,sample_days,distinct_retail_change_events,nonzero_pairs,correlation,sign_agreement,reportable,first_date,last_date
market,public_market,24,observed_seller_data,14,1,common_all_lags,1,3,1,,1.0,0,2026-06-29,2026-06-29
market,public_market,24,observed_seller_data,14,1,common_0_7_14,25,21,24,0.5637370006716044,0.9583333333333334,1,2026-04-30,2026-07-26
market,public_market,24,observed_seller_data,21,1,individual,62,42,62,0.012283031847863399,0.4838709677419355,1,2026-05-07,2026-07-21
market,public_market,24,observed_seller_data,21,1,common_all_lags,1,3,1,,0.0,0,2026-06-29,2026-06-29
market,public_market,24,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
market,public_market,24,observed_seller_data,30,1,individual,58,43,58,-0.35450970800923387,0.4827586206896552,1,2026-05-16,2026-07-26
market,public_market,24,observed_seller_data,30,1,common_all_lags,1,3,1,,0.0,0,2026-06-29,2026-06-29
market,public_market,24,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
market,public_market,24,observed_seller_data,45,1,individual,43,33,43,-0.5018349525843068,0.3488372093023256,1,2026-05-31,2026-07-26
market,public_market,24,observed_seller_data,45,1,common_all_lags,1,3,1,,0.0,0,2026-06-29,2026-06-29
market,public_market,24,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
market,public_market,24,observed_seller_data,60,1,individual,35,26,35,0.1793413327092861,0.5142857142857142,1,2026-06-15,2026-07-26
market,public_market,24,observed_seller_data,60,1,common_all_lags,1,3,1,,0.0,0,2026-06-29,2026-06-29
market,public_market,24,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,0,0,individual,48,0,0,,,0,2026-04-16,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,0,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,0,0,common_0_7_14,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,7,0,individual,41,0,0,,,0,2026-04-23,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,7,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,7,0,common_0_7_14,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,14,0,individual,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,14,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,14,0,common_0_7_14,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,21,0,individual,27,0,0,,,0,2026-05-07,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,21,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,30,0,individual,18,0,0,,,0,2026-05-16,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,30,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,45,0,individual,3,0,0,,,0,2026-05-31,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,45,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,60,0,individual,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,60,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,0,1,individual,39,0,0,,,0,2026-04-16,2026-05-31
supplier_general,Aalto energia Oyj,12,observed_seller_data,0,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,0,1,common_0_7_14,11,0,0,,,0,2026-04-30,2026-05-31
supplier_general,Aalto energia Oyj,12,observed_seller_data,7,1,individual,34,0,0,,,0,2026-04-23,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,7,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,7,1,common_0_7_14,11,0,0,,,0,2026-04-30,2026-05-31
supplier_general,Aalto energia Oyj,12,observed_seller_data,14,1,individual,27,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,14,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,14,1,common_0_7_14,11,0,0,,,0,2026-04-30,2026-05-31
supplier_general,Aalto energia Oyj,12,observed_seller_data,21,1,individual,20,0,0,,,0,2026-05-07,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,21,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,30,1,individual,15,0,0,,,0,2026-05-16,2026-05-30
supplier_general,Aalto energia Oyj,12,observed_seller_data,30,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,45,1,individual,3,0,0,,,0,2026-05-31,2026-06-02
supplier_general,Aalto energia Oyj,12,observed_seller_data,45,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,60,1,individual,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,60,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,12,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,0,0,individual,48,0,0,,,0,2026-04-16,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,0,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,0,0,common_0_7_14,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,7,0,individual,41,0,0,,,0,2026-04-23,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,7,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,7,0,common_0_7_14,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,14,0,individual,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,14,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,14,0,common_0_7_14,34,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,21,0,individual,27,0,0,,,0,2026-05-07,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,21,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,30,0,individual,18,0,0,,,0,2026-05-16,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,30,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,45,0,individual,3,0,0,,,0,2026-05-31,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,45,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,60,0,individual,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,60,0,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,0,1,individual,39,0,0,,,0,2026-04-16,2026-05-31
supplier_general,Aalto energia Oyj,24,observed_seller_data,0,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,0,1,common_0_7_14,11,0,0,,,0,2026-04-30,2026-05-31
supplier_general,Aalto energia Oyj,24,observed_seller_data,7,1,individual,34,0,0,,,0,2026-04-23,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,7,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,7,1,common_0_7_14,11,0,0,,,0,2026-04-30,2026-05-31
supplier_general,Aalto energia Oyj,24,observed_seller_data,14,1,individual,27,0,0,,,0,2026-04-30,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,14,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,14,1,common_0_7_14,11,0,0,,,0,2026-04-30,2026-05-31
supplier_general,Aalto energia Oyj,24,observed_seller_data,21,1,individual,20,0,0,,,0,2026-05-07,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,21,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,30,1,individual,15,0,0,,,0,2026-05-16,2026-05-30
supplier_general,Aalto energia Oyj,24,observed_seller_data,30,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,45,1,individual,3,0,0,,,0,2026-05-31,2026-06-02
supplier_general,Aalto energia Oyj,24,observed_seller_data,45,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,60,1,individual,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,60,1,common_all_lags,0,0,0,,,0,,
supplier_general,Aalto energia Oyj,24,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,0,0,individual,42,1,7,-0.23976844684560253,0.2857142857142857,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,0,0,common_all_lags,42,1,7,-0.23976844684560253,0.2857142857142857,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,0,0,common_0_7_14,42,1,7,-0.23976844684560253,0.2857142857142857,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,7,0,individual,42,1,7,0.27523283844565705,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,7,0,common_all_lags,42,1,7,0.27523283844565705,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,7,0,common_0_7_14,42,1,7,0.27523283844565705,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,14,0,individual,42,1,7,0.3219549948183282,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,14,0,common_all_lags,42,1,7,0.3219549948183282,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,14,0,common_0_7_14,42,1,7,0.3219549948183282,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,21,0,individual,42,1,7,0.6410395668971174,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,21,0,common_all_lags,42,1,7,0.6410395668971174,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,30,0,individual,42,1,7,0.042761177265696906,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,30,0,common_all_lags,42,1,7,0.042761177265696906,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,45,0,individual,42,1,7,-0.6260649408973955,0.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,45,0,common_all_lags,42,1,7,-0.6260649408973955,0.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,60,0,individual,42,1,7,-0.29385834358366264,0.14285714285714285,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,60,0,common_all_lags,42,1,7,-0.29385834358366264,0.14285714285714285,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,0,1,individual,30,1,6,-0.2593132439674458,0.3333333333333333,0,2026-08-08,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,0,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,0,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,7,1,individual,29,1,1,0.03544362998379396,0.0,0,2026-08-03,2026-09-07
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,7,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,7,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,14,1,individual,35,1,7,0.3505666742440786,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,14,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,14,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,21,1,individual,35,1,7,0.649325700150399,1.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,21,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,30,1,individual,31,1,7,0.05264861348154004,1.0,0,2026-08-07,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,30,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,45,1,individual,35,1,7,-0.6093368069206575,0.0,0,2026-08-03,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,45,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,60,1,individual,31,1,7,-0.186578159594488,0.14285714285714285,0,2026-08-07,2026-09-13
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,60,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Alajärven Sähkö Oy,12,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,0,0,individual,102,1,4,0.2053076666269611,1.0,0,2026-04-16,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,0,0,common_all_lags,42,1,4,0.21761394442720575,1.0,0,2026-06-15,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,0,0,common_0_7_14,88,1,4,0.1975619249250489,1.0,0,2026-04-30,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,7,0,individual,95,1,4,0.34708554003253045,1.0,0,2026-04-23,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,7,0,common_all_lags,42,1,4,0.4546986231553179,1.0,0,2026-06-15,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,7,0,common_0_7_14,88,1,4,0.3442595580247582,1.0,0,2026-04-30,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,14,0,individual,88,1,4,0.16368468467459418,1.0,0,2026-04-30,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,14,0,common_all_lags,42,1,4,0.24568377545953257,1.0,0,2026-06-15,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,14,0,common_0_7_14,88,1,4,0.16368468467459418,1.0,0,2026-04-30,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,21,0,individual,81,1,4,0.39645629123813764,1.0,0,2026-05-07,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,21,0,common_all_lags,42,1,4,0.6050461219567984,1.0,0,2026-06-15,2026-07-26
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Alajärven Sähkö Oy,12,observed_seller_data,30,0,individual,72,1,4,-0.29544759532798087,0.0,0,2026-05-16,2026-07-26
