date,contract,segment,source,observations,interpretation,completed,retrospective,binding,rejected,flags
2026-07-22,7wccxi-korpelan-energia-oy-korpela-kesto-24-kk,hybrid,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3701|historical_interpretation_id_3701|historical_interpretation_completed_at_2026-08-07T12:35:41+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-22,802wrz-alajarven-sahko-oy-aikasahko-24-kk,fixed_term_24,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_3706|historical_interpretation_id_3706|historical_interpretation_completed_at_2026-08-07T12:37:34+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,83lja0-turku-energia-oy-louna-vakio,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,83t7i7-pohjois-karjalan-sahko-oy-optimi-kuukausi,open_ended,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3710|historical_interpretation_id_3710|historical_interpretation_completed_at_2026-08-07T12:39:14+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
2026-07-22,8gd02q-nurmijarven-sahko-oy-aikasahko-2-vuotta,fixed_term_24,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3735|historical_interpretation_id_3735|historical_interpretation_completed_at_2026-08-07T12:50:15+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,8lw2cg-turku-energia-oy-louna-helppo-l,open_ended,,[],,,,,[],canonical_omitted_no_covering_source_observation|historical_canonical_omitted_interpretation_status_failed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption|relational_open_ended_no_proven_historical_adjustment_mechanism
2026-07-22,8pktwg-kuoreveden-sahko-oy-porssisahko-100-uusiutuva,spot,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3758|historical_interpretation_id_3758|historical_interpretation_completed_at_2026-08-07T13:01:01+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-22,8prsel-pohjois-karjalan-sahko-oy-optimi-takuu-24-kuukautta,fixed_term_24,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3759|historical_interpretation_id_3759|historical_interpretation_completed_at_2026-08-07T13:01:24+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,8sabq6-pohjois-karjalan-sahko-oy-optimi-takuu-6-kuukautta,fixed_term_6,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3762|historical_interpretation_id_3762|historical_interpretation_completed_at_2026-08-07T13:03:37+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|term_price_annualized
2026-07-22,8v2zuo-turku-energia-oy-louna-lahi-6kk,fixed_term_6,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3766|historical_interpretation_id_3766|historical_interpretation_completed_at_2026-08-07T13:05:22+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|term_price_annualized
2026-07-22,8wsbp6-kokkolan-energia-oy-aalto-6-kk,fixed_term_6,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3768|historical_interpretation_id_3768|historical_interpretation_completed_at_2026-08-07T13:06:19+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|held_current_price_forward|unknown_periods_use_latest_applicable_price_or_disclosed_normal|excludes_consumption_effect
2026-07-22,95viqt-aanekosken-energia-oy-yleissahko-12-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,9a16oh-hehku-energia-oy-hehku-spot,open_ended,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3781|historical_interpretation_id_3781|historical_interpretation_completed_at_2026-08-07T13:12:10+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-22,9nspx1-cheap-energy-finland-oy-cheap-markkinahintasahko-perusmaksu-0-ensimmaisen-kuukauden-ajan,spot,,[],,,,,[],canonical_omitted_no_covering_source_observation|historical_canonical_omitted_interpretation_status_failed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption|spot_estimate_confidence_higher|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-22,9rfo6y-nurmijarven-sahko-oy-yleissahko-1-vuotta,fixed_term_12,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3819|historical_interpretation_id_3819|historical_interpretation_completed_at_2026-08-07T13:36:35+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,9rgh30-aalto-energia-oyj-huoleton,quarterly,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3820|historical_interpretation_id_3820|historical_interpretation_completed_at_2026-08-07T13:37:03+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
2026-07-22,9ubuhn-aanekosken-energia-oy-porssisahko-tunti,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,9uczf8-nurmijarven-sahko-oy-porssisahko-tuuli,spot,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3833|historical_interpretation_id_3833|historical_interpretation_completed_at_2026-08-07T13:41:26+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-22,abmjtg-vattenfall-oy-yrityksen-ilmasto-mix-6-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,agmt6u-aanekosken-energia-oy-aikasahko-24-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,ahfryb-imatran-seudun-sahko-oy-voima-joustava-6-kk,hybrid,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_3870|historical_interpretation_id_3870|historical_interpretation_completed_at_2026-08-07T14:07:30+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|term_price_annualized|excludes_consumption_effect
2026-07-22,aieoz0-imatran-seudun-sahko-oy-voima-joustava-12-kk,hybrid,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_3873|historical_interpretation_id_3873|historical_interpretation_completed_at_2026-08-07T14:09:12+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-22,akhbwv-parikkalan-valo-oy-q-valo,open_ended,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_3884|historical_interpretation_id_3884|historical_interpretation_completed_at_2026-08-07T14:15:35+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|forward_month_from_quarter_contract
2026-07-22,akvy3r-imatran-seudun-sahko-oy-voima-12-kk,fixed_term_12,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_3885|historical_interpretation_id_3885|historical_interpretation_completed_at_2026-08-07T14:15:59+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|held_current_price_forward|unknown_periods_use_latest_applicable_price_or_disclosed_normal
